,TRAVEL_ID,X_COORD_Mean,Y_COORD_Mean,TRAVEL_START_YMD,TRAVEL_END_YMD,VISIT_AREA_NM,Visit_Latitude,Visit_Longitude,cluster
7978,d_d009086,33.508288631077015,126.82314549980056,2022-10-27,2022-11-01,비밀의숲,33.45360918,126.7549321,33
7980,d_d009086,33.508288631077015,126.82314549980056,2022-10-27,2022-11-01,블루보틀 제주 카페,33.433277,126.7508653,33
7981,d_d009086,33.508288631077015,126.82314549980056,2022-10-27,2022-11-01,김녕해수욕장 야영장,33.5581434,126.7618481,33
7982,d_d009086,33.508288631077015,126.82314549980056,2022-10-27,2022-11-01,피쉬어바웃,33.55635116,126.8012704,33
7983,d_d009086,33.508288631077015,126.82314549980056,2022-10-27,2022-11-01,도두봉,33.50798635,126.4683501,33
7984,d_d009086,33.508288631077015,126.82314549980056,2022-10-27,2022-11-01,해녀박물관,33.52357842,126.8634299,33
7985,d_d009086,33.508288631077015,126.82314549980056,2022-10-27,2022-11-01,상춘재,33.45868406,126.7047441,33
7987,d_d009086,33.508288631077015,126.82314549980056,2022-10-27,2022-11-01,선흘방주할머니식당,33.48457618,126.7001803,33
7988,d_d009086,33.508288631077015,126.82314549980056,2022-10-27,2022-11-01,용두암,33.51611062,126.5119571,33
7989,d_d009086,33.508288631077015,126.82314549980056,2022-10-27,2022-11-01,김녕에사는김영훈,33.55426824,126.7463577,33
7990,d_d009086,33.508288631077015,126.82314549980056,2022-10-27,2022-11-01,담백,33.55647656,126.8013186,33
7992,d_d009086,33.508288631077015,126.82314549980056,2022-10-27,2022-11-01,세화민속오일시장,33.52591225,126.8574647,33
7995,d_d009086,33.508288631077015,126.82314549980056,2022-10-27,2022-11-01,월정리해수욕장,33.55646939,126.7958051,33
7996,d_d009086,33.508288631077015,126.82314549980056,2022-10-27,2022-11-01,꼬스뗀뇨,33.50986804,126.9052437,33
7997,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,베니키아호텔 제주,33.47767359,126.3621988,135
7999,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,호텔케니모슬포,33.22623758,126.2523482,135
8000,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,제주오션팰리스,33.24594711,126.5623329,135
8001,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,건강과성박물관,33.25489914,126.346663,135
8002,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,베니키아호텔 제주,33.47767359,126.3621988,135
8004,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,제주오션팰리스,33.24594711,126.5623329,135
8005,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,서귀포매일올레시장,33.25015006,126.5632316,135
8006,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,빌리카,33.4940496,126.4497655,135
8008,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,모슬포항,33.21646745,126.2505091,135
8009,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,제주국제공항,33.50707896,126.492769,135
8010,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,국수데이,33.48238098,126.412964,135
8011,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,호텔케니모슬포,33.22623758,126.2523482,135
8013,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,상가리야자숲,33.43920784,126.35828,135
8014,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,제주약수터 본점,33.24775163,126.5616661,135
8015,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,베니키아호텔 제주,33.47767359,126.3621988,135
8016,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,마노르블랑,33.25481888,126.2949908,135
8017,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,협재해수욕장,33.39386608,126.2391575,135
8019,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,제스토리,33.23609313,126.5149177,135
8020,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,제주국제공항,33.50707896,126.492769,135
8021,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,우진해장국,33.5115169,126.5200013,135
8022,d_d009091,33.444389167105264,126.5270703317469,2022-10-29,2022-11-02,부두식당,33.2189318,126.2509987,135
8025,d_d009103,33.29385432205188,126.52020396277514,2022-10-29,2022-10-31,고쿠텐 서귀포점,33.23769626,126.514926,198
8026,d_d009103,33.29385432205188,126.52020396277514,2022-10-29,2022-10-31,속골,33.24056959,126.5263479,198
8027,d_d009103,33.29385432205188,126.52020396277514,2022-10-29,2022-10-31,스타벅스 서귀포DT,33.24952759,126.5067128,198
8028,d_d009103,33.29385432205188,126.52020396277514,2022-10-29,2022-10-31,미친게스트하우스,33.24800863,126.5586184,198
8029,d_d009103,33.29385432205188,126.52020396277514,2022-10-29,2022-10-31,신화테마파크,33.30475888,126.3152821,198
8030,d_d009103,33.29385432205188,126.52020396277514,2022-10-29,2022-10-31,바다다,33.23690685,126.436715,198
8031,d_d009103,33.29385432205188,126.52020396277514,2022-10-29,2022-10-31,남문주유소,33.48878031,126.5389333,198
8032,d_d009103,33.29385432205188,126.52020396277514,2022-10-29,2022-10-31,신세계사이먼 제주프리미엄전문점,33.30663512,126.317576,198
8033,d_d009103,33.29385432205188,126.52020396277514,2022-10-29,2022-10-31,하라케케,33.24286405,126.5277197,198
8034,d_d009107,33.55405986250481,126.47084700940874,2022-10-27,2022-10-30,성이시돌목장,33.34776988,126.3273211,9
8036,d_d009107,33.55405986250481,126.47084700940874,2022-10-27,2022-10-30,닭머르,33.53647489,126.6118969,9
8038,d_d009107,33.55405986250481,126.47084700940874,2022-10-27,2022-10-30,성산포항,33.47345966,126.9332938,9
8039,d_d009107,33.55405986250481,126.47084700940874,2022-10-27,2022-10-30,카페팀블로우,33.46108173,126.3108266,9
8040,d_d009107,33.55405986250481,126.47084700940874,2022-10-27,2022-10-30,로그인렌트카,33.50268962,126.4865441,9
8041,d_d009107,33.55405986250481,126.47084700940874,2022-10-27,2022-10-30,하하호호 우도본점,33.52082639,126.9484706,9
8042,d_d009107,33.55405986250481,126.47084700940874,2022-10-27,2022-10-30,호텔탑아일랜드,33.50501026,126.5128761,9
8044,d_d009107,33.55405986250481,126.47084700940874,2022-10-27,2022-10-30,풀베개,33.28551286,126.3032247,9
8046,d_d009107,33.55405986250481,126.47084700940874,2022-10-27,2022-10-30,제주국제공항,33.50707896,126.492769,9
8047,d_d009107,33.55405986250481,126.47084700940874,2022-10-27,2022-10-30,델문도,33.54370934,126.668724,9
8050,d_d009107,33.55405986250481,126.47084700940874,2022-10-27,2022-10-30,함덕해수욕장,33.54306157,126.6692389,9
8051,d_d009107,33.55405986250481,126.47084700940874,2022-10-27,2022-10-30,숙소,33.50500908,126.5128749,9
8052,d_d009107,33.55405986250481,126.47084700940874,2022-10-27,2022-10-30,논짓물,33.48866805,126.4922265,9
8053,d_d009107,33.55405986250481,126.47084700940874,2022-10-27,2022-10-30,곽지해수욕장,33.45065751,126.3046732,9
8055,d_d009113,33.49894283864463,126.42987253725991,2022-10-29,2022-11-05,오소소게스트하우스,33.28534238,126.1839489,44
8057,d_d009113,33.49894283864463,126.42987253725991,2022-10-29,2022-11-05,수애기베이커리,33.22224286,126.2441952,44
8058,d_d009113,33.49894283864463,126.42987253725991,2022-10-29,2022-11-05,도주제김밥,33.51393951,126.5211762,44
8059,d_d009113,33.49894283864463,126.42987253725991,2022-10-29,2022-11-05,제주국제공항,33.50707896,126.492769,44
8060,d_d009113,33.49894283864463,126.42987253725991,2022-10-29,2022-11-05,금오름,33.35457233,126.3058389,44
8061,d_d009113,33.49894283864463,126.42987253725991,2022-10-29,2022-11-05,제주국제공항,33.50707896,126.492769,44
8063,d_d009113,33.49894283864463,126.42987253725991,2022-10-29,2022-11-05,상효원수목원,33.30595838,126.584635,44
8064,d_d009113,33.49894283864463,126.42987253725991,2022-10-29,2022-11-05,어음리억새군락지,33.37764356,126.368172,44
8065,d_d009113,33.49894283864463,126.42987253725991,2022-10-29,2022-11-05,사계해변,33.22865827,126.3085979,44
8066,d_d009113,33.49894283864463,126.42987253725991,2022-10-29,2022-11-05,애월더선셋,33.45612658,126.3088759,44
8068,d_d009113,33.49894283864463,126.42987253725991,2022-10-29,2022-11-05,단소,33.4644249,126.322622,44
8069,d_d009113,33.49894283864463,126.42987253725991,2022-10-29,2022-11-05,라토커피,33.4986717,126.5281583,44
8071,d_d009113,33.49894283864463,126.42987253725991,2022-10-29,2022-11-05,언니네시골집,33.3246252,126.1658025,44
8072,d_d009113,33.49894283864463,126.42987253725991,2022-10-29,2022-11-05,김녕에사는김영훈,33.55426824,126.7463577,44
8074,d_d009113,33.49894283864463,126.42987253725991,2022-10-29,2022-11-05,산노루,33.33003815,126.2133045,44
8075,d_d009113,33.49894283864463,126.42987253725991,2022-10-29,2022-11-05,오드씽,33.46201878,126.5268789,44
8076,d_d009116,33.500065325559014,126.67787326649238,2022-11-02,2022-11-05,호텔연,33.24394295,126.5621251,181
8077,d_d009116,33.500065325559014,126.67787326649238,2022-11-02,2022-11-05,제주국제공항,33.50707896,126.492769,181
8078,d_d009116,33.500065325559014,126.67787326649238,2022-11-02,2022-11-05,호텔연,33.24394295,126.5621251,181
8079,d_d009116,33.500065325559014,126.67787326649238,2022-11-02,2022-11-05,제주국제공항,33.50707896,126.492769,181
8080,d_d009116,33.500065325559014,126.67787326649238,2022-11-02,2022-11-05,우도산호해변,33.50240607,126.9430478,181
8081,d_d009116,33.500065325559014,126.67787326649238,2022-11-02,2022-11-05,성산포항,33.47345966,126.9332938,181
8082,d_d009116,33.500065325559014,126.67787326649238,2022-11-02,2022-11-05,한라산국립공원,33.37666556,126.5422209,181
8083,d_d009116,33.500065325559014,126.67787326649238,2022-11-02,2022-11-05,하우목동항,33.5094818,126.9429312,181
8084,d_d009116,33.500065325559014,126.67787326649238,2022-11-02,2022-11-05,로그인렌트카,33.50268962,126.4865441,181
8085,d_d009116,33.500065325559014,126.67787326649238,2022-11-02,2022-11-05,우도해광식당,33.5135122,126.9568778,181
8086,d_d009116,33.500065325559014,126.67787326649238,2022-11-02,2022-11-05,서귀포매일올레시장,33.25015006,126.5632316,181
8087,d_d009120,33.35046831085592,126.33434617128056,2022-11-02,2022-11-05,중국집마씸,33.34987683,126.1831453,172
8088,d_d009120,33.35046831085592,126.33434617128056,2022-11-02,2022-11-05,신창풍차해안도로,33.34308103,126.174206,172
8090,d_d009120,33.35046831085592,126.33434617128056,2022-11-02,2022-11-05,한경농협하나로마트,33.34644257,126.1900117,172
8093,d_d009149,33.4220962506028,126.51281396227633,2022-10-28,2022-10-30,장한철 생가,33.46246998,126.309983,182
8094,d_d009149,33.4220962506028,126.51281396227633,2022-10-28,2022-10-30,한담해변,33.46222496,126.3101829,182
8099,d_d009149,33.4220962506028,126.51281396227633,2022-10-28,2022-10-30,부영1단지아파트,33.48695709,126.4334231,182
8100,d_d009149,33.4220962506028,126.51281396227633,2022-10-28,2022-10-30,돌염전,33.48341383,126.3765205,182
8104,d_d009153,33.47379571416862,126.47431945772833,2022-11-04,2022-11-06,용두암,33.51611062,126.5119571,239
8109,d_d009166,33.43468214646159,126.51478197485068,2022-10-29,2022-10-31,애월카페거리,33.46258716,126.3091689,209
8110,d_d009166,33.43468214646159,126.51478197485068,2022-10-29,2022-10-31,새빌,33.36431115,126.3629702,209
8111,d_d009166,33.43468214646159,126.51478197485068,2022-10-29,2022-10-31,명월국민학교,33.38873775,126.2648717,209
8112,d_d009166,33.43468214646159,126.51478197485068,2022-10-29,2022-10-31,램앤블랙 (구.램하우스),33.43692114,126.6731393,209
8113,d_d009166,33.43468214646159,126.51478197485068,2022-10-29,2022-10-31,사무실,33.36100551,126.8389513,209
8114,d_d009166,33.43468214646159,126.51478197485068,2022-10-29,2022-10-31,베니키아호텔 제주,33.47767359,126.3621988,209
8116,d_d009170,33.51199584957846,126.79780466121838,2022-10-28,2022-10-31,신산공원,33.50701956,126.5331605,293
8117,d_d009170,33.51199584957846,126.79780466121838,2022-10-28,2022-10-31,고집돌우럭 중문점,33.25798111,126.4167048,293
8118,d_d009170,33.51199584957846,126.79780466121838,2022-10-28,2022-10-31,서귀포혁신사랑으로부영아파트,33.25187186,126.5224302,293
8119,d_d009170,33.51199584957846,126.79780466121838,2022-10-28,2022-10-31,서귀포혁신사랑으로부영아파트,33.25187186,126.5224302,293
8120,d_d009170,33.51199584957846,126.79780466121838,2022-10-28,2022-10-31,서귀포천문과학문화관,33.28887327,126.4604181,293
8121,d_d009170,33.51199584957846,126.79780466121838,2022-10-28,2022-10-31,속골,33.24056959,126.5263479,293
8122,d_d009181,33.33374194464551,126.35657001085956,2022-11-01,2022-11-03,산방산,33.2415643,126.3133696,102
8123,d_d009181,33.33374194464551,126.35657001085956,2022-11-01,2022-11-03,소인국테마파크,33.29056052,126.3225515,102
8124,d_d009181,33.33374194464551,126.35657001085956,2022-11-01,2022-11-03,마노르블랑,33.25481888,126.2949908,102
8125,d_d009181,33.33374194464551,126.35657001085956,2022-11-01,2022-11-03,신화관 제주신화월드호텔앤리조트,33.30673493,126.3158873,102
8126,d_d009186,33.42317336209476,126.36208773466333,2022-10-27,2022-10-29,제주시민속오일시장,33.49724097,126.4754837,261
8128,d_d009186,33.42317336209476,126.36208773466333,2022-10-27,2022-10-29,곽지해수욕장,33.45065751,126.3046732,261
8129,d_d009186,33.42317336209476,126.36208773466333,2022-10-27,2022-10-29,금능해수욕장,33.39044882,126.2358899,261
8131,d_d009186,33.42317336209476,126.36208773466333,2022-10-27,2022-10-29,협재해수욕장,33.39386608,126.2391575,261
8134,d_d009186,33.42317336209476,126.36208773466333,2022-10-27,2022-10-29,금능반지하,33.39105666,126.228632,261
8137,d_d009186,33.42317336209476,126.36208773466333,2022-10-27,2022-10-29,북스토어 아베끄,33.38867193,126.2296418,261
8139,d_d009189,33.42996530659778,126.44326589669681,2022-10-27,2022-10-29,글로스터호텔제주,33.4900943,126.4926485,65
8140,d_d009189,33.42996530659778,126.44326589669681,2022-10-27,2022-10-29,사계해변,33.22865827,126.3085979,65
8142,d_d009189,33.42996530659778,126.44326589669681,2022-10-27,2022-10-29,제주카페거리,33.51911402,126.4911703,65
8143,d_d009189,33.42996530659778,126.44326589669681,2022-10-27,2022-10-29,글로스터호텔제주,33.4900943,126.4926485,65
8144,d_d009189,33.42996530659778,126.44326589669681,2022-10-27,2022-10-29,탑동광장,33.51807909,126.5266709,65
8145,d_d009189,33.42996530659778,126.44326589669681,2022-10-27,2022-10-29,제주동문재래야시장,33.51158875,126.5260174,65
8146,d_d009189,33.42996530659778,126.44326589669681,2022-10-27,2022-10-29,은희네해장국 노형점,33.48522854,126.4845964,65
8147,d_d009193,33.273472531288604,126.33949485591683,2022-10-28,2022-10-29,수월봉,33.29476974,126.1631086,53
8149,d_d009193,33.273472531288604,126.33949485591683,2022-10-28,2022-10-29,새별오름,33.36627759,126.3577307,53
8150,d_d009193,33.273472531288604,126.33949485591683,2022-10-28,2022-10-29,안덕계곡,33.25720217,126.3525826,53
8151,d_d009193,33.273472531288604,126.33949485591683,2022-10-28,2022-10-29,송악산,33.19908294,126.2897914,53
8152,d_d009193,33.273472531288604,126.33949485591683,2022-10-28,2022-10-29,성이시돌목장,33.34776988,126.3273211,53
8154,d_d009196,33.32279308784999,126.47115696757069,2022-10-30,2022-11-01,한라산영실휴게소,33.34849629,126.4967372,35
8155,d_d009196,33.32279308784999,126.47115696757069,2022-10-30,2022-11-01,이중섭거리,33.24761378,126.5640039,35
8156,d_d009196,33.32279308784999,126.47115696757069,2022-10-30,2022-11-01,자구리문화예술공원,33.24174695,126.5673829,35
8157,d_d009196,33.32279308784999,126.47115696757069,2022-10-30,2022-11-01,중섭의집,33.24727098,126.5647246,35
8158,d_d009196,33.32279308784999,126.47115696757069,2022-10-30,2022-11-01,호텔 케니 서귀포,33.25008407,126.5649832,35
8159,d_d009196,33.32279308784999,126.47115696757069,2022-10-30,2022-11-01,정이가네,33.25196317,126.5111235,35
8161,d_d009208,33.32057135291636,126.58063906590222,2022-10-29,2022-10-31,제주오션팰리스,33.24594711,126.5623329,243
8162,d_d009208,33.32057135291636,126.58063906590222,2022-10-29,2022-10-31,서귀포유람선,33.23933432,126.5586449,243
8163,d_d009208,33.32057135291636,126.58063906590222,2022-10-29,2022-10-31,레몬뮤지엄,33.29885828,126.6178518,243
8164,d_d009208,33.32057135291636,126.58063906590222,2022-10-29,2022-10-31,제주오션팰리스,33.24594711,126.5623329,243
8165,d_d009208,33.32057135291636,126.58063906590222,2022-10-29,2022-10-31,천지연폭포,33.24721232,126.5545223,243
8166,d_d009223,33.32636747766741,126.27379952853798,2022-10-27,2022-10-28,용머리해안,33.23165676,126.3147366,138
8167,d_d009223,33.32636747766741,126.27379952853798,2022-10-27,2022-10-28,사계의시간,33.23230934,126.3088352,138
8169,d_d009223,33.32636747766741,126.27379952853798,2022-10-27,2022-10-28,와토커피,33.22546206,126.2565385,138
8170,d_d009223,33.32636747766741,126.27379952853798,2022-10-27,2022-10-28,산방굴사,33.2379626,126.3130909,138
8171,d_d009251,33.33195286191155,126.32679590242512,2022-10-31,2022-11-01,금오름,33.35457233,126.3058389,301
8172,d_d009251,33.33195286191155,126.32679590242512,2022-10-31,2022-11-01,협재해수욕장,33.39386608,126.2391575,301
8173,d_d009251,33.33195286191155,126.32679590242512,2022-10-31,2022-11-01,마크사이공 제주,33.38924801,126.231381,301
8174,d_d009252,33.33840847522386,126.46769346726967,2022-11-04,2022-11-06,새연교,33.23853254,126.558886,278
8175,d_d009252,33.33840847522386,126.46769346726967,2022-11-04,2022-11-06,석경초밥,33.24914637,126.5608758,278
8177,d_d009252,33.33840847522386,126.46769346726967,2022-11-04,2022-11-06,서귀포매일올레시장,33.25015006,126.5632316,278
8178,d_d009252,33.33840847522386,126.46769346726967,2022-11-04,2022-11-06,천지연폭포,33.24721232,126.5545223,278
8181,d_d009258,33.40496161914629,126.7028349179622,2022-11-03,2022-11-05,에코랜드호텔,33.45104915,126.6723937,134
8182,d_d009258,33.40496161914629,126.7028349179622,2022-11-03,2022-11-05,스누피가든,33.44335922,126.7796675,134
8183,d_d009267,33.37141346818675,126.5438798646037,2022-10-28,2022-10-29,양혜란식당,33.24979317,126.5146317,297
8184,d_d009267,33.37141346818675,126.5438798646037,2022-10-28,2022-10-29,서복전시관,33.24491119,126.5708889,297
8185,d_d009267,33.37141346818675,126.5438798646037,2022-10-28,2022-10-29,새연교,33.23853254,126.558886,297
8186,d_d009267,33.37141346818675,126.5438798646037,2022-10-28,2022-10-29,서귀포칠십리시공원,33.24638164,126.5541939,297
8190,d_d009267,33.37141346818675,126.5438798646037,2022-10-28,2022-10-29,이중섭미술관,33.24590378,126.564888,297
8194,d_d009281,33.47419378632682,126.61010501777038,2022-10-28,2022-10-30,산굼부리,33.43257409,126.693832,308
8195,d_d009281,33.47419378632682,126.61010501777038,2022-10-28,2022-10-30,닭머르,33.53647489,126.6118969,308
8196,d_d009281,33.47419378632682,126.61010501777038,2022-10-28,2022-10-30,월정리해수욕장,33.55646939,126.7958051,308
8197,d_d009281,33.47419378632682,126.61010501777038,2022-10-28,2022-10-30,김녕해수욕장,33.55743886,126.759314,308
8199,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,안도르,33.45531325,126.7709851,100
8200,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,해월정,33.49226299,126.9096317,100
8201,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,사우스포레스트,33.29840146,126.6007415,100
8202,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,제주국제공항,33.50707896,126.492769,100
8203,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,조아렌트카,33.49713948,126.4719676,100
8204,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,노형수퍼마켙,33.46482488,126.4553556,100
8205,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,새들러하우스 제주애월점,33.46358769,126.3097741,100
8206,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,스누피가든,33.44335922,126.7796675,100
8207,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,9.81파크,33.39028982,126.366664,100
8208,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,위드유펜션,33.44410604,126.3152691,100
8209,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,카멜리아힐,33.28963443,126.3700095,100
8210,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,한담해변,33.46222496,126.3101829,100
8211,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,서귀포매일올레시장,33.25015006,126.5632316,100
8212,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,어영공원,33.51731296,126.4864405,100
8213,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,한라봉스시,33.46388532,126.3091457,100
8214,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,위드유펜션,33.44410604,126.3152691,100
8215,d_d009294,33.51718527034797,126.66680988736825,2022-11-03,2022-11-06,조아렌트카,33.49713948,126.4719676,100
8216,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,제스토리,33.23609313,126.5149177,10
8217,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,돈사돈본관,33.4788752,126.4640201,10
8218,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,이호테우등대,33.50179497,126.4519614,10
8220,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,망고하이,33.25825813,126.4068394,10
8221,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,휴일로,33.23220806,126.366525,10
8222,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,아마빌레펜션,33.4847162,126.3925945,10
8223,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,아마빌레펜션,33.4847162,126.3925945,10
8224,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,하이엔드제주,33.46359065,126.3091738,10
8225,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,서귀포매일올레시장,33.25015006,126.5632316,10
8226,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,제주국제공항,33.50707896,126.492769,10
8227,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,아마빌레펜션,33.4847162,126.3925945,10
8228,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,비스비제주 앤 팜빌리지,33.24264463,126.5285857,10
8229,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,카페그라나다,33.49943161,126.4640548,10
8230,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,숙성도 중문점,33.25833794,126.4075053,10
8231,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,한라봉스시,33.46388532,126.3091457,10
8232,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,비스비제주 앤 팜빌리지,33.24264463,126.5285857,10
8233,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,돌염전,33.48341383,126.3765205,10
8234,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,제주국제공항,33.50707896,126.492769,10
8235,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,미깡창고,33.46028057,126.4451277,10
8237,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,황우지해안,33.24146718,126.5505278,10
8238,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,노리매,33.28311468,126.2873393,10
8240,d_d009295,33.543877172535204,126.56436146408451,2022-10-30,2022-11-03,하루필름 애월점,33.48117754,126.3741243,10
8242,d_d009311,33.3090491539641,126.48835715087989,2022-10-29,2022-10-31,뉴월드마트로 동홍점,33.25523425,126.5743841,315
8243,d_d009311,33.3090491539641,126.48835715087989,2022-10-29,2022-10-31,국세공무원교육원,33.25582063,126.5158089,315
8245,d_d009311,33.3090491539641,126.48835715087989,2022-10-29,2022-10-31,제주호랭이 사계점,33.23170947,126.297676,315
8246,d_d009311,33.3090491539641,126.48835715087989,2022-10-29,2022-10-31,오전열한시,33.26675834,126.394258,315
8247,d_d009311,33.3090491539641,126.48835715087989,2022-10-29,2022-10-31,하라케케,33.24286405,126.5277197,315
8249,d_d009319,33.53064431791223,126.44230197436124,2022-11-04,2022-11-08,성미가든,33.4375908,126.6768362,170
8250,d_d009319,33.53064431791223,126.44230197436124,2022-11-04,2022-11-08,서귀포천문과학문화관,33.28887327,126.4604181,170
8251,d_d009319,33.53064431791223,126.44230197436124,2022-11-04,2022-11-08,이춘옥의원조고등어쌈밥,33.48899591,126.4186986,170
8252,d_d009319,33.53064431791223,126.44230197436124,2022-11-04,2022-11-08,제주국제공항,33.50707896,126.492769,170
8253,d_d009319,33.53064431791223,126.44230197436124,2022-11-04,2022-11-08,더스테이센추리호텔,33.48484028,126.4089331,170
8254,d_d009319,33.53064431791223,126.44230197436124,2022-11-04,2022-11-08,하귀농협하나로마트,33.48506288,126.4121357,170
8255,d_d009319,33.53064431791223,126.44230197436124,2022-11-04,2022-11-08,시골길,33.48878844,126.4947694,170
8256,d_d009319,33.53064431791223,126.44230197436124,2022-11-04,2022-11-08,더스테이센추리호텔,33.48484028,126.4089331,170
8257,d_d009319,33.53064431791223,126.44230197436124,2022-11-04,2022-11-08,도두해녀의집,33.50617758,126.4666285,170
8259,d_d009319,33.53064431791223,126.44230197436124,2022-11-04,2022-11-08,더스테이센추리호텔,33.48484028,126.4089331,170
8262,d_d009319,33.53064431791223,126.44230197436124,2022-11-04,2022-11-08,더스테이센추리호텔,33.48484028,126.4089331,170
8263,d_d009319,33.53064431791223,126.44230197436124,2022-11-04,2022-11-08,패밀리렌트카,33.49787702,126.4800771,170
8264,d_d009319,33.53064431791223,126.44230197436124,2022-11-04,2022-11-08,이춘옥의원조고등어쌈밥,33.48899591,126.4186986,170
8265,d_d009319,33.53064431791223,126.44230197436124,2022-11-04,2022-11-08,절물자연휴양림,33.43915259,126.6280113,170
8266,d_d009319,33.53064431791223,126.44230197436124,2022-11-04,2022-11-08,애월찜,33.4765843,126.3541573,170
8267,d_d009374,33.49960065501393,126.82262996183842,2022-11-05,2022-11-07,그리고세화 해변점,33.52437308,126.8613124,33
8269,d_d009374,33.49960065501393,126.82262996183842,2022-11-05,2022-11-07,그리고세화 해변점,33.52437308,126.8613124,33
8270,d_d009374,33.49960065501393,126.82262996183842,2022-11-05,2022-11-07,스누피가든,33.44335922,126.7796675,33
8272,d_d009374,33.49960065501393,126.82262996183842,2022-11-05,2022-11-07,블루보틀 제주 카페,33.433277,126.7508653,33
8273,d_d009374,33.49960065501393,126.82262996183842,2022-11-05,2022-11-07,세화해변,33.52514366,126.8602562,33
8275,d_d009374,33.49960065501393,126.82262996183842,2022-11-05,2022-11-07,풍림다방 송당점,33.47187866,126.7857081,33
8278,d_d009374,33.49960065501393,126.82262996183842,2022-11-05,2022-11-07,백약이오름,33.43680941,126.7897582,33
8279,d_d009379,33.517928709758664,126.4793682158447,2022-11-02,2022-11-06,하하호호 우도본점,33.52082639,126.9484706,95
8281,d_d009379,33.517928709758664,126.4793682158447,2022-11-02,2022-11-06,호텔스테이현,33.5123072,126.5243398,95
